unique	code	codeStem	hostSpecies	size	time	compositeSample	trait	trait.val
basp2k	basp	basp2	basp	small	13	FALSE	Zn	6.906
ripi3i	ripi	ripi3	ripi	small	13	FALSE	Zn	21.96
ALLI316	ALLI	ALLI3	alli	large	13	FALSE	Zn	26.331
jasc2f	jasc	jasc2	jasc	small	13	FALSE	Zn	24.767
jasc3i	jasc	jasc3	jasc	small	13	FALSE	Zn	27.039
ripi1c	ripi	ripi1	ripi	small	13	FALSE	Zn	21.807
PELI17	PELI	PELI1	peli	large	13	FALSE	Zn	37.163
eute2c	eute	eute2	eute	small	13	FALSE	Zn	90.409
mede3g	mede	mede3	mede	small	13	FALSE	Zn	12.075
lepa2c	lepa	lepa2	lepa	small	13	FALSE	Zn	8.464
hase3f	hase	hase3	hase	small	13	FALSE	Zn	8.082
ANBA215	ANBA	ANBA2	anba	large	13	FALSE	Zn	23.856
baae2c	baae	baae2	baae	small	13	FALSE	Zn	10.045
ALLI212	ALLI	ALLI2	alli	large	13	FALSE	Zn	45.701
jasc1f	jasc	jasc1	jasc	small	13	FALSE	Zn	14.232
eute3f	eute	eute3	eute	small	13	FALSE	Zn	24.763
leer8f	leer	leer8	leer	small	13	FALSE	Zn	27.423
peli3l	peli	peli3	peli	small	13	FALSE	Zn	17.971
hase3d	hase	hase3	hase	small	13	FALSE	Zn	9.582
BAAE316	BAAE	BAAE3	baae	large	13	FALSE	Zn	5.943
MEDE216	MEDE	MEDE2	mede	large	13	FALSE	Zn	3.481
penu1d	penu	penu1	penu	small	13	FALSE	Zn	33.21
JASC318	JASC	JASC3	jasc	large	13	FALSE	Zn	4.086
hase1l	hase	hase1	hase	small	13	FALSE	Zn	13.13
JASC21	JASC	JASC2	jasc	large	13	FALSE	Zn	7.399
JASC17	JASC	JASC1	jasc	large	13	FALSE	Zn	5.849
anba1h	anba	anba1	anba	small	13	FALSE	Zn	46.41
lepa2j	lepa	lepa2	lepa	small	13	FALSE	Zn	8.483
EUSC19	EUSC	EUSC1	eusc	large	13	FALSE	Zn	NA
EUSC113	EUSC	EUSC1	eusc	large	13	FALSE	Zn	7.208
acel2e	acel	acel2	acel	small	13	FALSE	Zn	10.411
basp3m	basp	basp3	basp	small	13	FALSE	Zn	5.604
mede3k	mede	mede3	mede	small	13	FALSE	Zn	19.828
ALLI23	ALLI	ALLI2	alli	large	13	FALSE	Zn	65.849
excu1a	excu	excu1	excu	small	13	FALSE	Zn	18.43
BAAE35	BAAE	BAAE3	baae	large	13	FALSE	Zn	4.204
baae1g	baae	baae1	baae	small	13	FALSE	Zn	7.616
acel1h	acel	acel1	acel	small	13	FALSE	Zn	9.904
pepu1f	pepu	pepu1	pepu	small	13	FALSE	Zn	635.298
penu2h	penu	penu2	penu	small	13	FALSE	Zn	54.794
eute3i	eute	eute3	eute	small	13	FALSE	Zn	28.532
eusc1k	eusc	eusc1	eusc	small	13	FALSE	Zn	32.11
eusc1g	eusc	eusc1	eusc	small	13	FALSE	Zn	36.512
ANBA38	ANBA	ANBA3	anba	large	13	FALSE	Zn	51.294
acpa3c	acpa	acpa3	acpa	small	13	FALSE	Zn	5.246
excu3f	excu	excu3	excu	small	13	FALSE	Zn	14.555
ANBA316	ANBA	ANBA3	anba	large	13	FALSE	Zn	56.929
acpa3b	acpa	acpa3	acpa	small	13	FALSE	Zn	6.419
leer5a	leer	leer5	leer	small	13	FALSE	Zn	39.748
PELI117	PELI	PELI1	peli	large	13	FALSE	Zn	31.308
isan1d	isan	isan1	isan	small	13	FALSE	Zn	20.311
excu1d	excu	excu1	excu	small	13	FALSE	Zn	9.506
acel1a	acel	acel1	acel	small	13	FALSE	Zn	11.717
PELI313	PELI	PELI3	peli	large	13	FALSE	Zn	14.435
olst4h	olst	olst4	olst	small	13	FALSE	Zn	24.94
LEPA22	LEPA	LEPA2	lepa	large	13	FALSE	Zn	4.286
cali3k	cali	cali3	cali	small	13	FALSE	Zn	7.55
olst4e	olst	olst4	olst	small	13	FALSE	Zn	32.913
MEDE22	MEDE	MEDE2	mede	large	13	FALSE	Zn	2.302
LEPA15	LEPA	LEPA1	lepa	large	13	FALSE	Zn	2.592
cota1b	cota	cota1	cota	small	13	FALSE	Zn	158.848
LEPA19	LEPA	LEPA1	lepa	large	13	FALSE	Zn	4.076
EUTE316	EUTE	EUTE3	eute	large	13	FALSE	Zn	4.666
mede2c	mede	mede2	mede	small	13	FALSE	Zn	25.452
BAAE26	BAAE	BAAE2	baae	large	13	FALSE	Zn	5.619
basp3i	basp	basp3	basp	small	13	FALSE	Zn	7.046
EUSC11	EUSC	EUSC1	eusc	large	13	FALSE	Zn	7.971
PEPU38	PEPU	PEPU3	pepu	large	13	FALSE	Zn	47.033
pepu2a	pepu	pepu2	pepu	small	13	FALSE	Zn	18.655
isan1i	isan	isan1	isan	small	13	FALSE	Zn	22.474
pepu1i	pepu	pepu1	pepu	small	13	FALSE	Zn	208.302
acpa1e	acpa	acpa1	acpa	small	13	FALSE	Zn	8.583
cali1g	cali	cali1	cali	small	13	FALSE	Zn	12.983
alli2l	alli	alli2	alli	small	13	FALSE	Zn	25.438
acpa3a	acpa	acpa3	acpa	small	13	FALSE	Zn	86.182
isan2b	isan	isan2	isan	small	13	FALSE	Zn	58.497
leer7c	leer	leer7	leer	small	13	FALSE	Zn	12.814
lepa2k	lepa	lepa2	lepa	small	13	FALSE	Zn	12.362
ACPA411	ACPA	ACPA4	acpa	large	13	FALSE	Zn	4.52
EUTE34	EUTE	EUTE3	eute	large	13	FALSE	Zn	1.78
cali3b	cali	cali3	cali	small	13	FALSE	Zn	13.331
ACPA315	ACPA	ACPA3	acpa	large	13	FALSE	Zn	1.101
penu2i	penu	penu2	penu	small	13	FALSE	Zn	49.677
alli1h	alli	alli1	alli	small	13	FALSE	Zn	20.756
peli1i	peli	peli1	peli	small	13	FALSE	Zn	46.976
MEDE19	MEDE	MEDE1	mede	large	13	FALSE	Zn	4.647
PEPU35	PEPU	PEPU3	pepu	large	13	FALSE	Zn	45.67
ACPA314	ACPA	ACPA3	acpa	large	13	FALSE	Zn	1.977
cota1f	cota	cota1	cota	small	13	FALSE	Zn	127.573
EXCU38	EXCU	EXCU3	excu	large	13	FALSE	Zn	6.155
EUTE33	EUTE	EUTE3	eute	large	13	FALSE	Zn	6.845
ripi3f	ripi	ripi3	ripi	small	13	FALSE	Zn	19.406
anba2c	anba	anba2	anba	small	13	FALSE	Zn	62.063
eusc3b	eusc	eusc3	eusc	small	13	FALSE	Zn	29.373
olst4c	olst	olst4	olst	small	13	FALSE	Zn	49.118
peli1b	peli	peli1	peli	small	13	FALSE	Zn	27.428
anba3j	anba	anba3	anba	small	13	FALSE	Zn	75.302
peli2h	peli	peli2	peli	small	13	FALSE	Zn	24.235
EXCU312	EXCU	EXCU3	excu	large	13	FALSE	Zn	4.418
baae2g	baae	baae2	baae	small	13	FALSE	Zn	8.797
cota5c	cota	cota5	cota	small	13	FALSE	Zn	119.996
ACPA41	ACPA	ACPA4	acpa	large	25	FALSE	Zn	17.185
cali2g	cali	cali2	cali	small	25	FALSE	Zn	13.913
excu2i	excu	excu2	excu	small	25	FALSE	Zn	32.968
BAAE38	BAAE	BAAE3	baae	large	25	FALSE	Zn	16.162
eusc3i	eusc	eusc3	eusc	small	25	FALSE	Zn	34.325
BAAE211	BAAE	BAAE2	baae	large	25	FALSE	Zn	13.693
MEDE112	MEDE	MEDE1	mede	large	25	FALSE	Zn	6.698
PELI12	PELI	PELI1	peli	large	25	FALSE	Zn	27.976
peli2i	peli	peli2	peli	small	25	FALSE	Zn	24.774
cota1a	cota	cota1	cota	small	25	FALSE	Zn	67.879
mede1a	mede	mede1	mede	small	25	FALSE	Zn	27.473
acpa4b	acpa	acpa4	acpa	small	25	FALSE	Zn	23.358
basp2j	basp	basp2	basp	small	25	FALSE	Zn	15.588
cali3l	cali	cali3	cali	small	25	FALSE	Zn	58.353
eute1k	eute	eute1	eute	small	25	FALSE	Zn	61.547
PEPU210	PEPU	PEPU2	pepu	large	25	FALSE	Zn	32.975
lepa3i	lepa	lepa3	lepa	small	25	FALSE	Zn	34.929
LEPA23	LEPA	LEPA2	lepa	large	25	FALSE	Zn	6.902
acel1b	acel	acel1	acel	small	25	FALSE	Zn	14.462
penu3c	penu	penu3	penu	small	25	FALSE	Zn	61.848
JASC36	JASC	JASC3	jasc	large	25	FALSE	Zn	2.109
pepu1e	pepu	pepu1	pepu	small	25	FALSE	Zn	266.175
eusc3c	eusc	eusc3	eusc	small	25	FALSE	Zn	36.226
excu3g	excu	excu3	excu	small	25	FALSE	Zn	22.236
eute1a	eute	eute1	eute	small	25	FALSE	Zn	51.924
PELI14	PELI	PELI1	peli	large	25	FALSE	Zn	36.424
anba3a	anba	anba3	anba	small	25	FALSE	Zn	126.781
lepa3e	lepa	lepa3	lepa	small	25	FALSE	Zn	19.759
ACPA412	ACPA	ACPA4	acpa	large	25	FALSE	Zn	5.919
olst2d	olst	olst2	olst	small	25	FALSE	Zn	37.995
lepa1b	lepa	lepa1	lepa	small	25	FALSE	Zn	9.113
EXCU29	EXCU	EXCU2	excu	large	25	FALSE	Zn	5.631
acel5l	acel	acel5	acel	small	25	FALSE	Zn	32.031
ACPA415	ACPA	ACPA4	acpa	large	25	FALSE	Zn	6.419
jasc1d	jasc	jasc1	jasc	small	25	FALSE	Zn	21.792
ANBA27	ANBA	ANBA2	anba	large	25	FALSE	Zn	48.077
acpa3k	acpa	acpa3	acpa	small	25	FALSE	Zn	14.722
isan5k	isan	isan5	isan	small	25	FALSE	Zn	38.78
EUSC22	EUSC	EUSC2	eusc	large	25	FALSE	Zn	8.043
ALLI214	ALLI	ALLI2	alli	large	25	FALSE	Zn	78.644
ripi2l	ripi	ripi2	ripi	small	25	FALSE	Zn	29.894
LEPA311	LEPA	LEPA3	lepa	large	25	FALSE	Zn	3.952
PEPU34	PEPU	PEPU3	pepu	large	25	FALSE	Zn	69.676
penu2j	penu	penu2	penu	small	25	FALSE	Zn	61.142
anba2i	anba	anba2	anba	small	25	FALSE	Zn	39.943
ALLI24	ALLI	ALLI2	alli	large	25	FALSE	Zn	101.27
pepu2f	pepu	pepu2	pepu	small	25	FALSE	Zn	23.033
PELI23	PELI	PELI2	peli	large	25	FALSE	Zn	15.386
mede1e	mede	mede1	mede	small	25	FALSE	Zn	31.96
acel5h	acel	acel5	acel	small	25	FALSE	Zn	16.623
cota1g	cota	cota1	cota	small	25	FALSE	Zn	51.629
MEDE34	MEDE	MEDE3	mede	large	25	FALSE	Zn	2.309
EUSC35	EUSC	EUSC3	eusc	large	25	FALSE	Zn	9.539
LEPA14	LEPA	LEPA1	lepa	large	25	FALSE	Zn	6.359
ANBA39	ANBA	ANBA3	anba	large	25	FALSE	Zn	39.078
excu2l	excu	excu2	excu	small	25	FALSE	Zn	13.62
JASC34	JASC	JASC3	jasc	large	25	FALSE	Zn	2.115
jasc2c	jasc	jasc2	jasc	small	25	FALSE	Zn	11.814
ripi3g	ripi	ripi3	ripi	small	25	FALSE	Zn	27.103
ripi3l	ripi	ripi3	ripi	small	25	FALSE	Zn	20.051
isan3b	isan	isan3	isan	small	25	FALSE	Zn	64.794
acpa1d	acpa	acpa1	acpa	small	25	FALSE	Zn	16.403
PEPU21	PEPU	PEPU2	pepu	large	25	FALSE	Zn	19.769
leer10d	leer	leer1	leer	small	25	FALSE	Zn	54.453
EUSC13	EUSC	EUSC1	eusc	large	25	FALSE	Zn	12.431
pepu3l	pepu	pepu3	pepu	small	25	FALSE	Zn	81.781
olst3a	olst	olst3	olst	small	25	FALSE	Zn	155.532
ANBA211	ANBA	ANBA2	anba	large	25	FALSE	Zn	24.225
jasc2a	jasc	jasc2	jasc	small	25	FALSE	Zn	29.8
mede2i	mede	mede2	mede	small	25	FALSE	Zn	44.348
EUTE14	EUTE	EUTE1	eute	large	25	FALSE	Zn	7.641
leer6a	leer	leer6	leer	small	25	FALSE	Zn	30.595
alli2c	alli	alli2	alli	small	25	FALSE	Zn	50.061
basp2f	basp	basp2	basp	small	25	FALSE	Zn	10.26
eute1g	eute	eute1	eute	small	25	FALSE	Zn	40.046
cota5d	cota	cota5	cota	small	25	FALSE	Zn	157.857
EXCU23	EXCU	EXCU2	excu	large	25	FALSE	Zn	11.291
JASC111	JASC	JASC1	jasc	large	25	FALSE	Zn	6.395
MEDE313	MEDE	MEDE3	mede	large	25	FALSE	Zn	2.639
EUTE310	EUTE	EUTE3	eute	large	25	FALSE	Zn	4.259
eusc2f	eusc	eusc2	eusc	small	25	FALSE	Zn	26.661
leer1a	leer	leer1	leer	small	25	FALSE	Zn	29
baae3d	baae	baae3	baae	small	25	FALSE	Zn	14.362
isan3e	isan	isan3	isan	small	25	FALSE	Zn	28.299
excu3a	excu	excu3	excu	small	25	FALSE	Zn	17.482
EUTE25	EUTE	EUTE2	eute	large	25	FALSE	Zn	13.967
alli1d	alli	alli1	alli	small	25	FALSE	Zn	24.852
penu1a	penu	penu1	penu	small	25	FALSE	Zn	49.682
olst2e	olst	olst2	olst	small	25	FALSE	Zn	38.474
BAAE31	BAAE	BAAE3	baae	large	25	FALSE	Zn	9.351
anba3i	anba	anba3	anba	small	25	FALSE	Zn	78.407
ALLI112	ALLI	ALLI1	alli	large	25	FALSE	Zn	25.769
alli1j	alli	alli1	alli	small	25	FALSE	Zn	25.201
peli1a	peli	peli1	peli	small	25	FALSE	Zn	26.912
EXCU33	EXCU	EXCU3	excu	large	25	FALSE	Zn	6.032
baae2f	baae	baae2	baae	small	25	FALSE	Zn	10.021
hase3c	hase	hase3	hase	small	25	FALSE	Zn	12.425
basp3g	basp	basp3	basp	small	25	FALSE	Zn	5.563
hase1d	hase	hase1	hase	small	25	FALSE	Zn	20.85
baae3f	baae	baae3	baae	small	25	FALSE	Zn	12.195
hase1e	hase	hase1	hase	small	25	FALSE	Zn	14.632
peli2d	peli	peli2	peli	small	25	FALSE	Zn	36.462
cali3i	cali	cali3	cali	small	25	FALSE	Zn	15.576
alli2j	alli	alli2	alli	small	25	FALSE	Zn	99.807
eute2k	eute	eute2	eute	small	37	FALSE	Zn	85.584
basp1c	basp	basp1	basp	small	37	FALSE	Zn	11.008
baae2q	baae	baae2	baae	small	37	FALSE	Zn	25.215
basp1f	basp	basp1	basp	small	37	FALSE	Zn	12.375
acpa3i	acpa	acpa3	acpa	small	37	FALSE	Zn	10.324
EUTE16	EUTE	EUTE1	eute	large	37	FALSE	Zn	8.97
olst2b	olst	olst2	olst	small	37	FALSE	Zn	27.587
ANBA213	ANBA	ANBA2	anba	large	37	FALSE	Zn	61.879
eute2a	eute	eute2	eute	small	37	FALSE	Zn	144.568
peli3c	peli	peli3	peli	small	37	FALSE	Zn	24.786
acpa3e	acpa	acpa3	acpa	small	37	FALSE	Zn	10.686
BAAE214	BAAE	BAAE2	baae	large	37	FALSE	Zn	16.221
alli1a	alli	alli1	alli	small	37	FALSE	Zn	30.406
BAAE28	BAAE	BAAE2	baae	large	37	FALSE	Zn	15.263
ANBA315	ANBA	ANBA3	anba	large	37	FALSE	Zn	76.102
mede3f	mede	mede3	mede	small	37	FALSE	Zn	27.642
BAAE25	BAAE	BAAE2	baae	large	37	FALSE	Zn	13.873
EXCU211	EXCU	EXCU2	excu	large	37	FALSE	Zn	7.769
cali1f	cali	cali1	cali	small	37	FALSE	Zn	12.527
eute2b	eute	eute2	eute	small	37	FALSE	Zn	174.873
acel2f	acel	acel2	acel	small	37	FALSE	Zn	27.705
PEPU26	PEPU	PEPU2	pepu	large	37	FALSE	Zn	48.089
PELI36	PELI	PELI3	peli	large	37	FALSE	Zn	14.734
JASC117	JASC	JASC1	jasc	large	37	FALSE	Zn	20.833
isan5i	isan	isan5	isan	small	37	FALSE	Zn	62.231
ANBA17	ANBA	ANBA1	anba	large	37	FALSE	Zn	65.142
acel5a	acel	acel5	acel	small	37	FALSE	Zn	21.792
mede1j	mede	mede1	mede	small	37	FALSE	Zn	42.333
JASC116	JASC	JASC1	jasc	large	37	FALSE	Zn	19.172
EUTE28	EUTE	EUTE2	eute	large	37	FALSE	Zn	38.107
cali2k	cali	cali2	cali	small	37	FALSE	Zn	40.868
anba2j	anba	anba2	anba	small	37	FALSE	Zn	55.063
PELI116	PELI	PELI1	peli	large	37	FALSE	Zn	50.048
jasc1g	jasc	jasc1	jasc	small	37	FALSE	Zn	30.086
isan5b	isan	isan5	isan	small	37	FALSE	Zn	37.94
isan5h	isan	isan5	isan	small	37	FALSE	Zn	45.962
EXCU12	EXCU	EXCU1	excu	large	37	FALSE	Zn	10.274
acel5f	acel	acel5	acel	small	37	FALSE	Zn	23.612
hase3i	hase	hase3	hase	small	37	FALSE	Zn	23.087
EUTE18	EUTE	EUTE1	eute	large	37	FALSE	Zn	4.4
ALLI22	ALLI	ALLI2	alli	large	37	FALSE	Zn	126.713
LEPA26	LEPA	LEPA2	lepa	large	37	FALSE	Zn	8.965
hase2f	hase	hase2	hase	small	37	FALSE	Zn	71.689
MEDE213	MEDE	MEDE2	mede	large	37	FALSE	Zn	2.168
peli3k	peli	peli3	peli	small	37	FALSE	Zn	50.589
alli2a	alli	alli2	alli	small	37	FALSE	Zn	43.112
PEPU36	PEPU	PEPU3	pepu	large	37	FALSE	Zn	120.929
cali2i	cali	cali2	cali	small	37	FALSE	Zn	33.419
basp3a	basp	basp3	basp	small	37	FALSE	Zn	8.634
EUSC25	EUSC	EUSC2	eusc	large	37	FALSE	Zn	12.019
hase1g	hase	hase1	hase	small	37	FALSE	Zn	16.157
eusc3k	eusc	eusc3	eusc	small	37	FALSE	Zn	33.874
peli3b	peli	peli3	peli	small	37	FALSE	Zn	22.536
MEDE115	MEDE	MEDE1	mede	large	37	FALSE	Zn	8.095
leer7f	leer	leer7	leer	small	37	FALSE	Zn	31.45
excu3j	excu	excu3	excu	small	37	FALSE	Zn	29.55
LEPA32	LEPA	LEPA3	lepa	large	37	FALSE	Zn	1.559
penu2n	penu	penu2	penu	small	37	FALSE	Zn	43.738
baae3e	baae	baae3	baae	small	37	FALSE	Zn	23.207
ACPA410	ACPA	ACPA4	acpa	large	37	FALSE	Zn	8.079
EUSC116	EUSC	EUSC1	eusc	large	37	FALSE	Zn	12.696
ACPA39	ACPA	ACPA3	acpa	large	37	FALSE	Zn	4.605
EXCU212	EXCU	EXCU2	excu	large	37	FALSE	Zn	10.682
anba2f	anba	anba2	anba	small	37	FALSE	Zn	50.848
baae3a	baae	baae3	baae	small	37	FALSE	Zn	17.956
ripi2d	ripi	ripi2	ripi	small	37	FALSE	Zn	20.847
PELI33	PELI	PELI3	peli	large	37	FALSE	Zn	26.513
ACPA33	ACPA	ACPA3	acpa	large	37	FALSE	Zn	5.421
penu2d	penu	penu2	penu	small	37	FALSE	Zn	14.516
eusc2i	eusc	eusc2	eusc	small	37	FALSE	Zn	20.64
MEDE23	MEDE	MEDE2	mede	large	37	FALSE	Zn	13.483
jasc3d	jasc	jasc3	jasc	small	37	FALSE	Zn	26.863
LEPA11	LEPA	LEPA1	lepa	large	37	FALSE	Zn	6.463
leer6b	leer	leer6	leer	small	37	FALSE	Zn	19.185
penu2m	penu	penu2	penu	small	37	FALSE	Zn	20.655
ALLI111	ALLI	ALLI1	alli	large	37	FALSE	Zn	40.385
jasc3g	jasc	jasc3	jasc	small	37	FALSE	Zn	27.472
excu2j	excu	excu2	excu	small	37	FALSE	Zn	17.484
PEPU22	PEPU	PEPU2	pepu	large	37	FALSE	Zn	31.511
JASC311	JASC	JASC3	jasc	large	37	FALSE	Zn	5.237
mede1i	mede	mede1	mede	small	37	FALSE	Zn	37.861
acpa4d	acpa	acpa4	acpa	small	37	FALSE	Zn	19.934
ALLI11	ALLI	ALLI1	alli	large	37	FALSE	Zn	46.613
PEPU14	PEPU	PEPU1	pepu	large	59	FALSE	Zn	696.533
BAAE32	BAAE	BAAE3	baae	large	59	FALSE	Zn	21.187
EUTE27	EUTE	EUTE2	eute	large	59	FALSE	Zn	68.051
EUTE318	EUTE	EUTE3	eute	large	59	FALSE	Zn	6.03
MEDE214	MEDE	MEDE2	mede	large	59	FALSE	Zn	10.495
ANBA25	ANBA	ANBA2	anba	large	59	FALSE	Zn	69.239
EUTE37	EUTE	EUTE3	eute	large	59	FALSE	Zn	9.624
EXCU21	EXCU	EXCU2	excu	large	59	FALSE	Zn	24.643
JASC211	JASC	JASC2	jasc	large	59	FALSE	Zn	9.214
ALLI313	ALLI	ALLI3	alli	large	59	FALSE	Zn	97.921
ACPA110	ACPA	ACPA1	acpa	large	59	FALSE	Zn	24.173
ALLI16	ALLI	ALLI1	alli	large	59	FALSE	Zn	99.502
LEPA27	LEPA	LEPA2	lepa	large	59	FALSE	Zn	12.246
ALLI213	ALLI	ALLI2	alli	large	59	FALSE	Zn	54.941
MEDE33	MEDE	MEDE3	mede	large	59	FALSE	Zn	20.507
EUSC28	EUSC	EUSC2	eusc	large	59	FALSE	Zn	19.002
EUTE317	EUTE	EUTE3	eute	large	59	FALSE	Zn	5.668
excu1f	excu	excu1	excu	small	59	FALSE	Zn	8.251
ALLI312	ALLI	ALLI3	alli	large	59	FALSE	Zn	93.368
PEPU11	PEPU	PEPU1	pepu	large	59	FALSE	Zn	555.734
MEDE215	MEDE	MEDE2	mede	large	59	FALSE	Zn	11.106
ripi3k	ripi	ripi3	ripi	small	59	FALSE	Zn	45.232
EXCU311	EXCU	EXCU3	excu	large	59	FALSE	Zn	25.964
PELI31	PELI	PELI3	peli	large	59	FALSE	Zn	25.406
ACPA13	ACPA	ACPA1	acpa	large	59	FALSE	Zn	22.411
JASC25	JASC	JASC2	jasc	large	59	FALSE	Zn	14.303
MEDE312	MEDE	MEDE3	mede	large	59	FALSE	Zn	5.662
ACPA310	ACPA	ACPA3	acpa	large	59	FALSE	Zn	26.927
ACPA46	ACPA	ACPA4	acpa	large	59	FALSE	Zn	20.494
PEPU24	PEPU	PEPU2	pepu	large	59	FALSE	Zn	27.224
JASC29	JASC	JASC2	jasc	large	59	FALSE	Zn	14.643
BAAE315	BAAE	BAAE3	baae	large	59	FALSE	Zn	9.89
EUSC114	EUSC	EUSC1	eusc	large	59	FALSE	Zn	28.5
ACPA116	ACPA	ACPA1	acpa	large	59	FALSE	Zn	43.076
PELI11	PELI	PELI1	peli	large	59	FALSE	Zn	47.266
EUSC312	EUSC	EUSC3	eusc	large	59	FALSE	Zn	22.111
EXCU17	EXCU	EXCU1	excu	large	59	FALSE	Zn	12.316
EUSC311	EUSC	EUSC3	eusc	large	59	FALSE	Zn	10.628
PELI24	PELI	PELI2	peli	large	59	FALSE	Zn	64.092
PEPU111	PEPU	PEPU1	pepu	large	59	FALSE	Zn	360.897
EXCU18	EXCU	EXCU1	excu	large	59	FALSE	Zn	24.112
PELI113	PELI	PELI1	peli	large	59	FALSE	Zn	122.514
JASC37	JASC	JASC3	jasc	large	59	FALSE	Zn	12.091
EXCU310	EXCU	EXCU3	excu	large	59	FALSE	Zn	21.356
ALLI115	ALLI	ALLI1	alli	large	59	FALSE	Zn	101.179
EUSC16	EUSC	EUSC1	eusc	large	59	FALSE	Zn	27.72
LEPA43	LEPA	LEPA4	lepa	large	59	FALSE	Zn	14.335
LEPA36	LEPA	LEPA3	lepa	large	59	FALSE	Zn	8.591
PELI115	PELI	PELI1	peli	large	59	FALSE	Zn	38.181
EXCU19	EXCU	EXCU1	excu	large	59	FALSE	Zn	27.711
ALLI33	ALLI	ALLI3	alli	large	59	FALSE	Zn	63.237
PEPU310	PEPU	PEPU3	pepu	large	59	FALSE	Zn	57.713
BAAE111	BAAE	BAAE1	baae	large	59	FALSE	Zn	27.848
EUTE311	EUTE	EUTE3	eute	large	59	FALSE	Zn	8.873
EUSC310	EUSC	EUSC3	eusc	large	59	FALSE	Zn	14.455
PELI39	PELI	PELI3	peli	large	59	FALSE	Zn	33.603
MEDE28	MEDE	MEDE2	mede	large	59	FALSE	Zn	29.574
LEPA31	LEPA	LEPA3	lepa	large	59	FALSE	Zn	8.281
MEDE18	MEDE	MEDE1	mede	large	59	FALSE	Zn	16.018
JASC314	JASC	JASC3	jasc	large	59	FALSE	Zn	16.487
BAAE27	BAAE	BAAE2	baae	large	59	FALSE	Zn	21.733
JASC18	JASC	JASC1	jasc	large	59	FALSE	Zn	8.11
ACPA312	ACPA	ACPA3	acpa	large	59	FALSE	Zn	8.734
LEPA16	LEPA	LEPA1	lepa	large	59	FALSE	Zn	12.084
EUTE115	EUTE	EUTE1	eute	large	59	FALSE	Zn	6.856
ALLI311	ALLI	ALLI3	alli	large	59	FALSE	Zn	51.721
EUSC21	EUSC	EUSC2	eusc	large	NA	FALSE	Zn	15.712
excu2g	excu	excu2	excu	small	NA	FALSE	Zn	17.396
acpa5b	acpa	acpa5	acpa	small	NA	FALSE	Zn	363.774
peli3	peli	peli3	peli	small	0	FALSE	C	51.19
cali	cali	caliNA	cali	small	0	TRUE	C	50.82
alli2	alli	alli2	alli	small	0	FALSE	C	50.118
eute3	eute	eute3	eute	small	0	FALSE	C	49.681
acpa4	acpa	acpa4	acpa	small	0	FALSE	C	49.266
peli2	peli	peli2	peli	small	0	FALSE	C	51.076
JASC3	JASC	JASC3	jasc	large	0	FALSE	C	51.892
PEPU3	PEPU	PEPU3	pepu	large	0	FALSE	C	50.26
mede3	mede	mede3	mede	small	0	FALSE	C	50.954
excu3	excu	excu3	excu	small	0	FALSE	C	51.739
MEDE2	MEDE	MEDE2	mede	large	0	FALSE	C	51.921
LEPA4	LEPA	LEPA4	lepa	large	0	FALSE	C	52.875
PELI1	PELI	PELI1	peli	large	0	FALSE	C	53.699
lepa4	lepa	lepa4	lepa	small	0	FALSE	C	48.377
pepu1	pepu	pepu1	pepu	small	0	FALSE	C	51.787
PEPU2	PEPU	PEPU2	pepu	large	0	FALSE	C	50.623
acpa2	acpa	acpa2	acpa	small	0	FALSE	C	50.659
MEDE1	MEDE	MEDE1	mede	large	0	FALSE	C	52.878
JASC1	JASC	JASC1	jasc	large	0	FALSE	C	51.217
lepa2	lepa	lepa2	lepa	small	0	FALSE	C	53.577
PELI3	PELI	PELI3	peli	large	0	FALSE	C	53.358
acel	acel	acelNA	acel	small	0	TRUE	C	50.635
MEDE3	MEDE	MEDE3	mede	large	0	FALSE	C	52.116
PEPU1	PEPU	PEPU1	pepu	large	0	FALSE	C	50.428
eute1	eute	eute1	eute	small	0	FALSE	C	51.099
lepa3	lepa	lepa3	lepa	small	0	FALSE	C	51.022
mede1	mede	mede1	mede	small	0	FALSE	C	52.419
JASC2	JASC	JASC2	jasc	large	0	FALSE	C	52.471
eute2	eute	eute2	eute	small	0	FALSE	C	50.656
pepu2	pepu	pepu2	pepu	small	0	FALSE	C	49.979
acpa1	acpa	acpa1	acpa	small	0	FALSE	C	50.675
baae1	baae	baae1	baae	small	0	FALSE	C	51.547
PELI2	PELI	PELI2	peli	large	0	FALSE	C	51.76
baae3	baae	baae3	baae	small	0	FALSE	C	52.365
mede2	mede	mede2	mede	small	0	FALSE	C	51.83
acpa3	acpa	acpa3	acpa	small	0	FALSE	C	52.133
alli3	alli	alli3	alli	small	0	FALSE	C	49.589
peli1	peli	peli1	peli	small	0	FALSE	C	51.49
excu1	excu	excu1	excu	small	0	FALSE	C	49.278
baae2	baae	baae2	baae	small	0	FALSE	C	50.939
excu2	excu	excu2	excu	small	0	FALSE	C	50.7
anba2	anba	anba2	anba	small	0	FALSE	C	49.834
alli1	alli	alli1	alli	small	0	FALSE	C	49.975
isan	isan	isanNA	isan	small	0	TRUE	C	49.588
ripi	ripi	ripiNA	ripi	small	0	TRUE	C	49.998
acelA	acel	acelNA	acel	small	0	FALSE	C	51.72
anba3	anba	anba3	anba	small	0	FALSE	C	50.292
leer	leer	leerNA	leer	small	0	TRUE	C	49.98
